email_text,label
"To Whom It May Concern, You are the lucky winner of our weekly sweepstakes! A sum of $250,000 has been allocated to your name. Click here to verify your identity and receive your funds within 48 hours. This is not a joke!",spam
"TO WHOM IT MAY CONCERN, YOUR PAYPAL ACCOUNT HAS BEEN LIMITED DUE TO SUSPICIOUS ACTIVITY. PLEASE LOG IN THROUGH THE SECURE LINK BELOW TO RESTORE FULL ACCESS. IGNORING THIS NOTICE WILL RESULT IN PERMANENT ACCOUNT CLOSURE. FORWARD THIS TO 10 FRIENDS. HURRY!",spam
"To Whom It May Concern, URGENT: Your email has been randomly selected for a cash prize of $500,000. To claim your winnings, reply with your full name, address, and bank details immediately. Do not share this email with anyone. Forward this to 10 friends. Click here now! *$$",spam
"Hi there, Good news! The community garden project has been approved by the city council. We'll be starting the planting season next month. Volunteers can sign up at the community center. Looking forward to hearing from you. Talk soon,",ham
"Good morning, Hey, just finished reading that book you recommended. It was fantastic! The plot twist at the end completely caught me off guard. Any other recommendations? Cheers,",ham
"Hey, I saw the photos from your vacation. Looks like you had an amazing time! Where exactly did you stay? I'd love to plan a similar trip. We should catch up soon and you can tell me all about it. Best,",ham
"Attention! Earn passive income of $3,000 weekly with our automated forex system. No trading experience required. Start with just $50. Join over 100,000 successful traders worldwide! Reply ASAP!",spam
"Good morning, Dear Professor, I wanted to confirm my attendance for the research seminar next week. I've prepared a brief summary of my findings so far. Would it be possible to schedule a 15-minute slot for my presentation? Don't hesitate to reach out. Talk soon,",ham
"Good morning, Hi, I've completed the code review for the API endpoints. Overall it looks great, just a few minor suggestions in the comments. Nice work on the error handling! Regards,",ham
"Hello, WARNING: Unusual sign-in activity detected on your Microsoft account. Someone tried to access your account from Russia. Click here to change your password and enable two-factor authentication. Hurry!",spam
"Dear team, Hey, I noticed a bug in the payment processing module. When users enter an invalid card number, the error message doesn't display correctly. I've created a ticket for it. Can you take a look? Best regards,",ham
"Dear Winner, FREE trial of our premium weight loss supplement! Lose 30 pounds in 30 days guaranteed or your money back. Order now and pay only shipping and handling. Limited time only!",spam
"HELLO, IMPORTANT: YOUR NETFLIX SUBSCRIPTION PAYMENT FAILED. UPDATE YOUR BILLING INFORMATION NOW TO AVOID SERVICE INTERRUPTION. CLICK HERE TO UPDATE YOUR PAYMENT METHOD SECURELY. FORWARD THIS TO 10 FRIENDS. REPLY ASAP!",spam
"TO WHOM IT MAY CONCERN, YOU'VE BEEN PRE-APPROVED FOR A $50,000 CREDIT LINE! NO CREDIT CHECK REQUIRED. APPLY NOW BY CLICKING THE LINK BELOW. LIMITED SPOTS AVAILABLE, FIRST COME FIRST SERVED! RISK-FREE TRIAL.",spam
"Good morning, Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Talk soon,",ham
"You are the lucky winner of our weekly sweepstakes! A sum of $250,000 has been allocated to your name. Click here to verify your identity and receive your funds within 48 hours. Forward this to 10 friends. Click here now!",spam
"Hi there, Hey, I found that old photo album we were looking for. There are some really great pictures from our college days in there. I'll bring it over when I visit next time. Feel free to call me. Regards,",ham
"Dear User, Make $5,000 per day working from home! No experience needed. Our proven system guarantees results in just 7 days. Join thousands of successful members today! Click here now! ?*!$",spam
"Hey, Dear Professor, I wanted to confirm my attendance for the research seminar next week. I've prepared a brief summary of my findings so far. Would it be possible to schedule a 15-minute slot for my presentation? Best regards,",ham
"Hi there, Hey, do you have the notes from yesterday's lecture? I had to leave early for a doctor's appointment. I'd really appreciate it if you could share them. Looking forward to hearing from you. Cheers,",ham
"Hey, I've pushed the latest changes to the feature branch. Could you please review the pull request when you get a chance? The main updates are in the authentication module. Hope this helps. See you soon,",ham
"Hey there, Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team. Talk soon,",ham
"Dear Valued Member, Lose weight fast with our revolutionary diet pill! Celebrities are raving about this amazing product. Get your 30-day supply FREE. Limited stock available! Wire transfer only. Act immediately!",spam
"Dear Valued Member, FINAL WARNING: Your computer has been infected with 47 viruses! Download our security software immediately to protect your data. Click here for a FREE emergency scan right now! This is NOT spam. Limited time only!",spam
AMAZING ANTI-AGING CREAM TURNS BACK THE CLOCK 20 YEARS! DERMATOLOGISTS HATE THIS ONE SIMPLE TRICK. ORDER NOW AND GET 50% OFF PLUS FREE SHIPPING! DON'T WAIT!,spam
"Good morning, Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend! Talk soon,",ham
"Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team.",ham
"Dear Friend, Last chance! Your exclusive membership discount expires in 1 hour. Save 95% on premium software licenses today only. This deal will NOT be repeated. Act now or regret forever! Reply ASAP!",spam
"URGENT: Your email has been randomly selected for a cash prize of $500,000. To claim your winnings, reply with your full name, address, and bank details immediately. Do not share this email with anyone. Doctor recommended. Click here now!",spam
"Hi, Hey, I saw the photos from your vacation. Looks like you had an amazing time! Where exactly did you stay? I'd love to plan a similar trip. We should catch up soon and you can tell me all about it. Best regards,",ham
"Hi there, Good afternoon. The server migration is scheduled for this Saturday at 2 AM. Expected downtime is approximately 4 hours. I'll send out notifications to all affected users. Best,",ham
"To Whom It May Concern, Exclusive offer just for you! Get 90% off on all luxury handbags. This flash sale ends tonight at midnight. Click here to browse our collection and save big! Click here now! *???*",spam
"TO WHOM IT MAY CONCERN, CRITICAL: YOUR SOCIAL SECURITY NUMBER HAS BEEN COMPROMISED! CALL OUR TOLL-FREE NUMBER IMMEDIATELY TO FREEZE YOUR CREDIT. FAILURE TO ACT NOW COULD RESULT IN IDENTITY THEFT! THIS OFFER WON'T LAST LONG. REPLY ASAP!",spam
"Dear User, Earn passive income of $3,000 weekly with our automated forex system. No trading experience required. Start with just $50. Join over 100,000 successful traders worldwide!!! Don't wait!!!",spam
"Hey, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Have a great day. Best,",ham
"Hi, Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team. Looking forward to hearing from you. Cheers,",ham
"Dear Valued Member, AMAZING DEAL: Buy one get three FREE on all designer watches! Use code FREESHIP for free worldwide shipping. Shop now before stocks run out! Reply ASAP!",spam
"Hello, Hey, I've pushed the latest changes to the feature branch. Could you please review the pull request when you get a chance? The main updates are in the authentication module. See you soon,",ham
"Dear Valued Member, Dear customer, your Amazon order #38291 has been placed successfully. If you did not make this purchase of $899.99, click here to cancel immediately. Your account security is our top priority. Reply ASAP!",spam
"Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Looking forward to hearing from you.",ham
"Hi, Thanks for your help with the client presentation yesterday. The client was really impressed with the demo. They've scheduled a follow-up meeting for next Tuesday. Take care,",ham
"Hi there, Hi, I wanted to share this interesting article about sustainable energy. It discusses how solar panel efficiency has improved by 40% in the last decade. Thought you might find it relevant for your research. Regards,",ham
"Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Let's discuss this further. Talk soon,",ham
"Hello everyone, Hey, I noticed a bug in the payment processing module. When users enter an invalid card number, the error message doesn't display correctly. I've created a ticket for it. Can you take a look?",ham
